City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
143,blackmans bay,-43.0167,147.3167,290.22,80,100,3.54,AU,1685424064
144,conceicao do araguaia,-8.2578,-49.2647,298.28,71,88,0.65,BR,1685424065
145,udachny,66.4167,112.4,282.85,71,100,9.97,RU,1685424065
146,barcelona,41.3888,2.159,291.87,79,0,3.6,ES,1685424022
147,masterton,-40.9597,175.6575,288.09,81,100,2.96,NZ,1685424066
148,hastings,50.8552,0.5729,285.33,37,24,9.31,GB,1685424067
149,es castell,39.8795,4.2854,289.53,88,40,1.54,ES,1685424067
150,lesogorsk,56.0458,99.5136,287.51,66,100,1.49,RU,1685424067
151,choix,26.7092,-108.3219,296.99,52,0,0.52,MX,1685424068
152,kailua-kona,19.6406,-155.9956,295.65,96,40,5.81,US,1685423865
153,illizi,26.4833,8.4667,298.04,18,99,2.71,DZ,1685424069
154,garachico,28.7781,-17.7646,290.21,63,0,2.57,ES,1685424069
155,motomachi,43.8228,144.1044,287.16,58,40,8.23,JP,1685424069
156,saint-philippe,-21.3585,55.7679,297.92,69,36,2.66,RE,1685424070
157,ust-nera,64.5667,143.2,289.95,48,97,1.15,RU,1685424070
158,kirtland,36.7342,-108.3598,291.03,24,0,1.54,US,1685424071
159,zamora,-4.0692,-78.9567,292.51,97,39,0.8,EC,1685424071
160,san luis de la loma,17.2706,-100.8939,301.54,73,2,2.9,MX,1685424072
161,nioki,-2.7167,17.6833,295.2,92,29,0.71,CD,1685424072
162,indianola,41.3581,-93.5574,295.04,60,23,0.45,US,1685424073
163,igrim,63.1906,64.4162,291.15,56,60,6.4,RU,1685424073
164,kovel,51.2153,24.7087,288.6,70,100,0.58,UA,1685424073
165,rongelap,11.1635,166.8941,300.61,80,100,7.17,MH,1685424074
166,swift current,50.2834,-107.8014,288.6,77,0,5.14,CA,1685424020
167,milicz,51.5277,17.2714,286.96,70,86,2.89,PL,1685424075
168,aljezur,37.3191,-8.8033,287.54,94,4,1.4,PT,1685424075
169,ribeira grande,38.5167,-28.7,289.14,87,21,2.24,PT,1685424075
170,cabo san lucas,22.8909,-109.9124,299.05,74,0,6.58,MX,1685423843
171,akureyri,65.6835,-18.0878,284.11,58,0,8.75,IS,1685424076
172,ryotsu-minato,38.0833,138.4333,291.67,74,95,2.56,JP,1685424077
173,ambanja,-13.6833,48.45,300.11,66,2,1.27,MG,1685424077
174,namibe,-15.1961,12.1522,290.08,68,41,4.5,AO,1685424077
175,namie,37.4833,141.0,300.21,73,93,2.87,JP,1685424078
176,tofol,5.3248,163.0078,301.07,78,76,3.82,FM,1685424078
177,chibougamau,49.9168,-74.3659,280.94,87,0,1.03,CA,1685424079
178,buala,-8.145,159.5921,298.87,89,100,3.57,SB,1685424079
179,nebraska city,40.6767,-95.8592,295.53,64,0,5.14,US,1685424079
180,egilsstadir,65.2653,-14.3948,287.1,44,20,8.23,IS,1685424080
181,yaren,-0.5472,166.916,302.28,70,97,2.43,NR,1685424080
182,lagos,6.5833,3.75,298.5,89,90,0.41,NG,1685423540
183,talcahuano,-36.7167,-73.1167,279.97,93,100,1.54,CL,1685424081
